week,week_start,specialty,clinic_id,providers,booked_slots,effective_capacity,demand,utilisation,avg_wait_days,no_show_rate,cancel_rate,appt_minutes
2,2025-03-17,Behavioral health,CLN-02,2,87.0,75.7,45.0,0.5944,1.52,0.2252,0.1014,50
3,2025-03-24,Behavioral health,CLN-02,2,85.7,73.8,39.0,0.5282,1.0,0.252,0.0918,50
4,2025-03-31,Behavioral health,CLN-02,2,90.6,78.3,50.3,0.6429,1.0,0.2486,0.0846,50
5,2025-04-07,Behavioral health,CLN-02,2,84.4,73.6,49.0,0.6657,3.43,0.2317,0.0852,50
6,2025-04-14,Behavioral health,CLN-02,2,87.6,75.7,45.9,0.607,1.0,0.2554,0.0753,50
7,2025-04-21,Behavioral health,CLN-02,2,89.6,78.0,53.0,0.6791,2.21,0.2352,0.0872,50
8,2025-04-28,Behavioral health,CLN-02,2,88.7,76.9,58.7,0.7634,3.06,0.2389,0.093,50
9,2025-05-05,Behavioral health,CLN-02,2,79.2,68.9,57.4,0.8331,3.62,0.2334,0.0922,50
10,2025-05-12,Behavioral health,CLN-02,2,85.0,73.9,53.9,0.7303,2.53,0.2399,0.0825,50
11,2025-05-19,Behavioral health,CLN-02,2,86.9,74.2,55.1,0.743,1.0,0.2697,0.0893,50
12,2025-05-26,Behavioral health,CLN-02,2,94.0,81.4,57.7,0.7086,1.0,0.2395,0.0942,50
13,2025-06-02,Behavioral health,CLN-02,2,94.8,80.9,51.9,0.6417,1.0,0.2535,0.1163,50
14,2025-06-09,Behavioral health,CLN-02,2,85.0,74.0,51.3,0.6936,2.6,0.2416,0.0773,50
15,2025-06-16,Behavioral health,CLN-02,2,85.5,76.0,51.0,0.6709,1.15,0.2015,0.0742,50
16,2025-06-23,Behavioral health,CLN-02,2,94.5,81.8,57.7,0.7056,2.41,0.2521,0.0721,50
17,2025-06-30,Behavioral health,CLN-02,2,94.8,81.7,54.4,0.6663,1.61,0.2588,0.0781,50
18,2025-07-07,Behavioral health,CLN-02,2,84.8,74.2,53.8,0.7251,1.0,0.2299,0.0782,50
19,2025-07-14,Behavioral health,CLN-02,2,88.4,76.7,49.9,0.6512,1.0,0.2373,0.0908,50
20,2025-07-21,Behavioral health,CLN-02,2,79.5,69.9,53.0,0.7582,3.56,0.2115,0.0899,50
21,2025-07-28,Behavioral health,CLN-02,2,86.0,75.0,63.1,0.8415,5.87,0.2432,0.064,50
22,2025-08-04,Behavioral health,CLN-02,2,85.2,73.6,60.0,0.8152,3.3,0.2419,0.1005,50
23,2025-08-11,Behavioral health,CLN-02,2,86.5,74.1,61.2,0.8258,3.46,0.2613,0.095,50
24,2025-08-18,Behavioral health,CLN-02,2,83.0,71.3,55.4,0.7762,3.71,0.2453,0.1091,50
25,2025-08-25,Behavioral health,CLN-02,2,89.1,76.8,51.0,0.6641,1.02,0.2441,0.099,50
26,2025-09-01,Behavioral health,CLN-02,2,79.9,68.8,66.3,0.9632,28.64,0.2374,0.112,50
27,2025-09-08,Behavioral health,CLN-02,2,90.6,78.0,60.6,0.7778,1.0,0.2612,0.0782,50
28,2025-09-15,Behavioral health,CLN-02,2,80.9,70.8,64.2,0.907,6.72,0.2339,0.0706,50
29,2025-09-22,Behavioral health,CLN-02,2,87.2,75.1,52.7,0.7022,3.12,0.2625,0.0748,50
30,2025-09-29,Behavioral health,CLN-02,2,87.9,75.8,54.2,0.7156,4.89,0.2369,0.1146,50
31,2025-10-06,Behavioral health,CLN-02,2,84.4,73.6,48.0,0.6517,1.0,0.2411,0.0696,50
32,2025-10-13,Behavioral health,CLN-02,2,84.1,73.0,52.4,0.717,1.0,0.2373,0.0876,50
33,2025-10-20,Behavioral health,CLN-02,2,88.2,76.9,48.9,0.6363,1.0,0.2304,0.0868,50
34,2025-10-27,Behavioral health,CLN-02,2,91.2,78.7,52.7,0.6695,2.21,0.2604,0.0728,50
35,2025-11-03,Behavioral health,CLN-02,2,91.8,81.9,44.5,0.5434,3.37,0.1834,0.0927,50
36,2025-11-10,Behavioral health,CLN-02,2,90.6,77.9,52.8,0.6785,4.79,0.2516,0.0989,50
37,2025-11-17,Behavioral health,CLN-02,2,85.6,75.1,50.9,0.6767,1.0,0.2198,0.0833,50
38,2025-11-24,Behavioral health,CLN-02,2,83.2,71.7,53.4,0.7441,4.27,0.2549,0.0847,50
39,2025-12-01,Behavioral health,CLN-02,2,95.4,84.5,50.5,0.5979,1.0,0.207,0.0733,50
40,2025-12-08,Behavioral health,CLN-02,2,87.8,76.9,49.2,0.6398,1.0,0.2166,0.0963,50
41,2025-12-15,Behavioral health,CLN-02,2,97.0,85.0,54.0,0.6353,2.39,0.2305,0.0696,50
42,2025-12-22,Behavioral health,CLN-02,2,80.1,70.1,48.1,0.6853,1.46,0.2225,0.0879,50
43,2025-12-29,Behavioral health,CLN-02,2,87.2,75.5,52.5,0.6953,1.0,0.2352,0.099,50
44,2026-01-05,Behavioral health,CLN-02,2,83.0,72.6,51.3,0.7062,3.16,0.2091,0.1111,50
45,2026-01-12,Behavioral health,CLN-02,2,92.8,79.8,47.0,0.5886,1.0,0.2443,0.1074,50
46,2026-01-19,Behavioral health,CLN-02,2,90.0,78.3,48.0,0.6135,1.0,0.2389,0.0799,50
47,2026-01-26,Behavioral health,CLN-02,2,96.6,85.5,53.0,0.6204,2.35,0.2005,0.0891,50
48,2026-02-02,Behavioral health,CLN-02,2,92.8,80.9,45.5,0.5624,2.38,0.2381,0.0781,50
49,2026-02-09,Behavioral health,CLN-02,2,83.7,71.2,47.9,0.6724,3.22,0.2674,0.1033,50
50,2026-02-16,Behavioral health,CLN-02,2,89.2,78.1,51.3,0.6578,1.0,0.232,0.0717,50
51,2026-02-23,Behavioral health,CLN-02,2,89.4,76.8,53.6,0.6975,2.15,0.2609,0.0814,50
52,2026-03-02,Behavioral health,CLN-02,2,80.3,69.9,47.0,0.6723,1.38,0.2267,0.0978,50
53,2026-03-09,Behavioral health,CLN-02,2,88.8,78.0,49.9,0.6396,1.0,0.2064,0.1031,50
54,2026-03-16,Behavioral health,CLN-02,2,89.1,77.2,53.7,0.6953,1.0,0.2474,0.0776,50
55,2026-03-23,Behavioral health,CLN-02,2,90.2,80.0,53.9,0.6738,2.72,0.2001,0.0836,50
56,2026-03-30,Behavioral health,CLN-02,2,91.0,77.7,47.1,0.6068,1.47,0.2598,0.1079,50
57,2026-04-06,Behavioral health,CLN-02,2,94.2,82.5,53.6,0.6493,3.92,0.2232,0.0855,50
58,2026-04-13,Behavioral health,CLN-02,2,92.3,80.7,54.1,0.6706,1.0,0.2187,0.0972,50
59,2026-04-20,Behavioral health,CLN-02,2,88.7,77.8,52.8,0.6792,4.05,0.2121,0.0975,50
60,2026-04-27,Behavioral health,CLN-02,2,82.5,71.9,50.8,0.707,1.0,0.2292,0.0928,50
61,2026-05-04,Behavioral health,CLN-02,2,85.7,74.7,53.3,0.7138,1.0,0.233,0.0859,50
62,2026-05-11,Behavioral health,CLN-02,2,92.0,80.6,58.3,0.7234,1.0,0.2193,0.0905,50
63,2026-05-18,Behavioral health,CLN-02,2,82.5,71.4,53.1,0.7436,2.49,0.2335,0.1031,50
64,2026-05-25,Behavioral health,CLN-02,2,89.7,78.3,63.4,0.8092,5.37,0.2396,0.068,50
65,2026-06-01,Behavioral health,CLN-02,2,89.4,77.8,54.3,0.6984,1.0,0.2403,0.0793,50
66,2026-06-08,Behavioral health,CLN-02,2,83.4,71.5,59.4,0.8299,6.41,0.269,0.0744,50
67,2026-06-15,Behavioral health,CLN-02,2,91.1,79.0,56.7,0.7175,4.29,0.2256,0.1107,50
68,2026-06-22,Behavioral health,CLN-02,2,87.4,76.4,72.8,0.9533,16.85,0.2273,0.0855,50
69,2026-06-29,Behavioral health,CLN-02,2,92.5,79.9,65.9,0.825,2.96,0.2537,0.0793,50
70,2026-07-06,Behavioral health,CLN-02,2,91.8,80.0,64.0,0.8006,5.42,0.2381,0.0784,50
71,2026-07-13,Behavioral health,CLN-02,2,83.1,73.2,68.4,0.934,11.7,0.2223,0.069,50
72,2026-07-20,Behavioral health,CLN-02,2,94.8,84.0,60.0,0.715,1.0,0.2127,0.0666,50
73,2026-07-27,Behavioral health,CLN-02,2,91.1,79.0,65.0,0.8225,1.36,0.2442,0.0833,50
74,2026-08-03,Behavioral health,CLN-02,2,82.1,71.8,56.4,0.786,3.85,0.226,0.0877,50
75,2026-08-10,Behavioral health,CLN-02,2,93.8,81.7,65.0,0.7955,1.46,0.2384,0.0789,50
76,2026-08-17,Behavioral health,CLN-02,2,83.2,72.1,60.6,0.8394,2.94,0.238,0.0906,50
77,2026-08-24,Behavioral health,CLN-02,2,85.6,74.9,54.8,0.7316,3.3,0.2337,0.0729,50
0,2025-03-03,Behavioral health,CLN-03,2,88.8,77.3,53.1,0.6873,4.0,0.21,0.1269,50
1,2025-03-10,Behavioral health,CLN-03,2,91.5,78.5,65.5,0.8341,2.89,0.2592,0.089,50
2,2025-03-17,Behavioral health,CLN-03,2,92.8,80.9,59.4,0.7334,4.33,0.2391,0.0726,50
3,2025-03-24,Behavioral health,CLN-03,2,81.4,71.4,63.0,0.8825,4.61,0.2234,0.0821,50
4,2025-03-31,Behavioral health,CLN-03,2,85.2,73.2,64.4,0.8799,8.06,0.2537,0.095,50
5,2025-04-07,Behavioral health,CLN-03,2,76.2,66.8,63.5,0.9499,21.46,0.223,0.0823,50
6,2025-04-14,Behavioral health,CLN-03,2,92.0,79.5,69.8,0.8779,9.3,0.2415,0.0959,50
7,2025-04-21,Behavioral health,CLN-03,2,85.8,74.9,71.5,0.9543,28.1,0.2297,0.0842,50
8,2025-04-28,Behavioral health,CLN-03,2,90.4,79.0,73.4,0.9282,18.24,0.2229,0.0925,50
9,2025-05-05,Behavioral health,CLN-03,2,89.5,77.4,74.2,0.9586,30.3,0.247,0.0852,50
10,2025-05-12,Behavioral health,CLN-03,2,94.5,84.2,68.7,0.8154,3.65,0.1853,0.0891,50
11,2025-05-19,Behavioral health,CLN-03,2,88.4,76.1,81.7,0.965,36.49,0.2698,0.0641,50
12,2025-05-26,Behavioral health,CLN-03,2,72.4,64.3,70.7,0.965,37.0,0.2035,0.0732,50
13,2025-06-02,Behavioral health,CLN-03,2,97.6,84.1,70.0,0.8318,8.88,0.2651,0.0666,50
14,2025-06-09,Behavioral health,CLN-03,2,88.3,77.3,81.0,0.965,37.58,0.2267,0.0825,50
15,2025-06-16,Behavioral health,CLN-03,2,91.0,79.2,75.1,0.9485,18.94,0.2355,0.0827,50
16,2025-06-23,Behavioral health,CLN-03,2,89.3,78.6,72.4,0.9205,6.72,0.2231,0.0674,50
17,2025-06-30,Behavioral health,CLN-03,2,82.9,71.7,82.5,0.965,23.81,0.2496,0.081,50
18,2025-07-07,Behavioral health,CLN-03,2,91.3,79.7,84.9,0.965,36.22,0.2263,0.0907,50
19,2025-07-14,Behavioral health,CLN-03,2,90.0,78.1,77.2,0.965,37.88,0.2374,0.0883,50
20,2025-07-21,Behavioral health,CLN-03,2,90.0,79.1,81.7,0.965,44.1,0.2029,0.1048,50
21,2025-07-28,Behavioral health,CLN-03,2,83.8,72.1,84.6,0.965,33.08,0.2461,0.1048,50
22,2025-08-04,Behavioral health,CLN-03,2,91.6,78.6,61.6,0.7839,4.25,0.2618,0.0838,50
23,2025-08-11,Behavioral health,CLN-03,2,84.4,72.9,93.6,0.965,37.85,0.2404,0.0983,50
24,2025-08-18,Behavioral health,CLN-03,2,90.6,79.3,79.8,0.965,32.07,0.2251,0.0833,50
25,2025-08-25,Behavioral health,CLN-03,2,85.2,72.2,65.9,0.9125,9.9,0.2829,0.0922,50
26,2025-09-01,Behavioral health,CLN-03,2,89.5,77.4,78.2,0.965,28.35,0.2352,0.1019,50
27,2025-09-08,Behavioral health,CLN-03,2,96.9,84.6,70.2,0.8297,7.68,0.2291,0.084,50
28,2025-09-15,Behavioral health,CLN-03,2,96.2,82.6,82.2,0.965,26.46,0.2569,0.0936,50
29,2025-09-22,Behavioral health,CLN-03,2,94.5,81.9,64.0,0.7811,3.8,0.2418,0.089,50
30,2025-09-29,Behavioral health,CLN-03,2,90.1,79.7,80.5,0.965,31.85,0.2043,0.0842,50
31,2025-10-06,Behavioral health,CLN-03,2,84.7,72.0,76.7,0.965,27.19,0.2655,0.1093,50
32,2025-10-13,Behavioral health,CLN-03,2,95.4,83.3,79.9,0.9591,24.0,0.2384,0.0678,50
33,2025-10-20,Behavioral health,CLN-03,2,89.9,78.6,77.9,0.965,26.5,0.2219,0.0916,50
34,2025-10-27,Behavioral health,CLN-03,2,82.4,72.9,68.3,0.9368,19.26,0.2087,0.0784,50
35,2025-11-03,Behavioral health,CLN-03,2,89.2,78.5,81.3,0.965,37.28,0.2004,0.1039,50
36,2025-11-10,Behavioral health,CLN-03,2,88.9,75.5,67.0,0.8877,7.44,0.2772,0.0947,50
37,2025-11-17,Behavioral health,CLN-03,2,86.5,76.3,72.3,0.9468,22.78,0.213,0.0784,50
38,2025-11-24,Behavioral health,CLN-03,2,85.4,73.9,71.1,0.9614,35.22,0.25,0.0768,50
39,2025-12-01,Behavioral health,CLN-03,2,89.6,78.3,74.1,0.9458,22.67,0.2241,0.0886,50
40,2025-12-08,Behavioral health,CLN-03,2,87.9,76.6,63.5,0.8289,7.56,0.2239,0.099,50
41,2025-12-15,Behavioral health,CLN-03,2,88.7,78.1,78.9,0.965,38.1,0.2191,0.0766,50
42,2025-12-22,Behavioral health,CLN-03,2,93.2,80.2,68.9,0.8587,10.15,0.2552,0.0851,50
43,2025-12-29,Behavioral health,CLN-03,2,84.3,74.3,66.5,0.8951,9.87,0.2192,0.0699,50
44,2026-01-05,Behavioral health,CLN-03,2,81.2,70.3,70.4,0.965,30.7,0.2479,0.0805,50
45,2026-01-12,Behavioral health,CLN-03,2,86.2,75.1,64.8,0.8635,5.92,0.2414,0.0731,50
46,2026-01-19,Behavioral health,CLN-03,2,97.8,83.7,69.8,0.8338,5.41,0.2629,0.0921,50
47,2026-01-26,Behavioral health,CLN-03,2,81.0,71.3,70.8,0.965,25.98,0.2155,0.0801,50
48,2026-02-02,Behavioral health,CLN-03,2,81.9,70.9,70.5,0.965,36.84,0.2431,0.0909,50
49,2026-02-09,Behavioral health,CLN-03,2,94.4,83.0,68.5,0.8246,1.57,0.2105,0.0916,50
50,2026-02-16,Behavioral health,CLN-03,2,99.0,87.4,69.2,0.7926,3.06,0.2107,0.0821,50
51,2026-02-23,Behavioral health,CLN-03,2,87.9,75.3,60.9,0.8082,3.45,0.2681,0.0808,50
52,2026-03-02,Behavioral health,CLN-03,2,85.8,73.9,72.8,0.965,36.76,0.2536,0.0891,50
53,2026-03-09,Behavioral health,CLN-03,2,82.4,71.5,58.1,0.8132,3.84,0.2503,0.0697,50
54,2026-03-16,Behavioral health,CLN-03,2,85.8,74.4,69.0,0.928,14.62,0.2411,0.0859,50
55,2026-03-23,Behavioral health,CLN-03,2,83.9,72.6,70.2,0.965,37.72,0.2517,0.0794,50
56,2026-03-30,Behavioral health,CLN-03,2,91.2,79.5,65.8,0.8276,4.61,0.2437,0.0661,50
57,2026-04-06,Behavioral health,CLN-03,2,91.1,79.6,65.1,0.8174,5.58,0.217,0.1002,50
58,2026-04-13,Behavioral health,CLN-03,2,90.1,77.4,69.3,0.8953,11.6,0.2466,0.1053,50
59,2026-04-20,Behavioral health,CLN-03,2,89.5,77.0,77.9,0.965,34.05,0.2644,0.074,50
60,2026-04-27,Behavioral health,CLN-03,2,85.5,75.4,72.9,0.965,39.97,0.2181,0.0728,50
61,2026-05-04,Behavioral health,CLN-03,2,85.6,75.7,63.6,0.841,4.65,0.2174,0.0649,50
62,2026-05-11,Behavioral health,CLN-03,2,84.4,73.1,76.4,0.965,46.76,0.2283,0.1112,50
63,2026-05-18,Behavioral health,CLN-03,2,99.0,87.1,69.9,0.8026,5.34,0.2183,0.0812,50
64,2026-05-25,Behavioral health,CLN-03,2,91.2,79.5,77.6,0.965,31.76,0.2408,0.0707,50
65,2026-06-01,Behavioral health,CLN-03,2,92.0,79.9,72.2,0.9028,7.54,0.2399,0.0841,50
66,2026-06-08,Behavioral health,CLN-03,2,84.7,74.1,79.2,0.965,32.82,0.2233,0.0858,50
67,2026-06-15,Behavioral health,CLN-03,2,91.9,79.2,70.7,0.8927,10.46,0.2431,0.0993,50
68,2026-06-22,Behavioral health,CLN-03,2,83.7,73.1,70.7,0.965,25.53,0.2329,0.0774,50
69,2026-06-29,Behavioral health,CLN-03,2,88.6,75.8,92.2,0.965,30.9,0.2643,0.0911,50
70,2026-07-06,Behavioral health,CLN-03,2,84.6,75.0,89.4,0.965,26.43,0.2051,0.0764,50
71,2026-07-13,Behavioral health,CLN-03,2,82.8,71.9,72.0,0.965,27.37,0.2439,0.0786,50
72,2026-07-20,Behavioral health,CLN-03,2,84.6,72.8,93.7,0.965,34.4,0.2355,0.1213,50
73,2026-07-27,Behavioral health,CLN-03,2,91.7,79.6,73.5,0.9233,16.93,0.2508,0.0688,50
74,2026-08-03,Behavioral health,CLN-03,2,85.5,74.2,86.2,0.965,29.63,0.2549,0.0623,50
75,2026-08-10,Behavioral health,CLN-03,2,88.6,77.2,90.1,0.965,34.86,0.2448,0.067,50
76,2026-08-17,Behavioral health,CLN-03,2,89.9,77.9,92.1,0.965,36.21,0.2486,0.075,50
77,2026-08-24,Behavioral health,CLN-03,2,87.3,76.0,88.6,0.965,43.01,0.2369,0.0847,50
0,2025-03-03,Behavioral health,CLN-04,1,45.6,39.0,21.1,0.5412,5.71,0.2543,0.1077,50
1,2025-03-10,Behavioral health,CLN-04,1,41.6,36.5,24.0,0.6575,5.15,0.2111,0.0998,50
2,2025-03-17,Behavioral health,CLN-04,1,39.8,34.7,24.5,0.7068,3.28,0.2128,0.118,50
3,2025-03-24,Behavioral health,CLN-04,1,39.0,33.5,26.5,0.79,2.66,0.2518,0.0942,50
4,2025-03-31,Behavioral health,CLN-04,1,43.1,37.2,27.1,0.7269,8.32,0.2497,0.0843,50
5,2025-04-07,Behavioral health,CLN-04,1,43.7,37.8,23.8,0.6298,1.0,0.2461,0.0838,50
6,2025-04-14,Behavioral health,CLN-04,1,42.2,36.8,24.2,0.6587,3.85,0.2252,0.0955,50
7,2025-04-21,Behavioral health,CLN-04,1,43.9,37.9,27.3,0.7183,3.38,0.2326,0.1086,50
8,2025-04-28,Behavioral health,CLN-04,1,42.5,37.0,31.7,0.8564,8.31,0.2263,0.0982,50
9,2025-05-05,Behavioral health,CLN-04,1,41.2,35.7,25.6,0.7175,1.29,0.237,0.0943,50
10,2025-05-12,Behavioral health,CLN-04,1,44.1,39.0,26.6,0.6809,4.93,0.2157,0.063,50
11,2025-05-19,Behavioral health,CLN-04,1,44.1,38.4,24.2,0.6302,2.53,0.2396,0.0807,50
12,2025-05-26,Behavioral health,CLN-04,1,43.5,38.0,32.7,0.86,7.54,0.2437,0.0556,50
13,2025-06-02,Behavioral health,CLN-04,1,47.1,41.3,31.1,0.7523,5.02,0.2198,0.085,50
14,2025-06-09,Behavioral health,CLN-04,1,42.9,37.3,30.8,0.8264,6.44,0.2474,0.0744,50
15,2025-06-16,Behavioral health,CLN-04,1,41.2,36.4,35.2,0.965,32.69,0.217,0.0678,50
16,2025-06-23,Behavioral health,CLN-04,1,41.9,37.0,30.1,0.8137,1.57,0.2084,0.0885,50
17,2025-06-30,Behavioral health,CLN-04,1,43.0,37.6,32.8,0.8719,13.72,0.2251,0.0839,50
18,2025-07-07,Behavioral health,CLN-04,1,44.1,37.7,32.3,0.8552,7.57,0.2712,0.079,50
19,2025-07-14,Behavioral health,CLN-04,1,44.1,38.1,34.6,0.9081,8.73,0.2496,0.0829,50
20,2025-07-21,Behavioral health,CLN-04,1,45.2,38.6,33.1,0.8585,11.38,0.2679,0.0909,50
21,2025-07-28,Behavioral health,CLN-04,1,43.2,37.0,30.9,0.8365,6.22,0.251,0.1116,50
22,2025-08-04,Behavioral health,CLN-04,1,48.8,41.6,29.8,0.7161,7.83,0.2576,0.1097,50
23,2025-08-11,Behavioral health,CLN-04,1,42.6,37.1,29.1,0.7855,9.94,0.225,0.0985,50
24,2025-08-18,Behavioral health,CLN-04,1,46.9,40.8,31.6,0.7743,6.64,0.2429,0.0743,50
25,2025-08-25,Behavioral health,CLN-04,1,44.5,38.7,30.7,0.7952,5.74,0.2443,0.0771,50
26,2025-09-01,Behavioral health,CLN-04,1,42.8,37.3,28.3,0.7578,2.56,0.2227,0.1012,50
27,2025-09-08,Behavioral health,CLN-04,1,43.8,37.7,29.6,0.7853,6.83,0.2603,0.0811,50
28,2025-09-15,Behavioral health,CLN-04,1,44.4,38.3,31.4,0.8195,8.17,0.2434,0.0991,50
29,2025-09-22,Behavioral health,CLN-04,1,43.7,37.6,28.1,0.7481,4.54,0.2473,0.102,50
30,2025-09-29,Behavioral health,CLN-04,1,45.2,39.6,31.7,0.7985,6.69,0.2237,0.0827,50
31,2025-10-06,Behavioral health,CLN-04,1,42.9,37.2,23.7,0.6361,4.56,0.2381,0.087,50
32,2025-10-13,Behavioral health,CLN-04,1,41.8,35.8,28.9,0.8057,7.15,0.2626,0.0864,50
33,2025-10-20,Behavioral health,CLN-04,1,43.5,37.1,28.0,0.7537,5.66,0.2646,0.1018,50
34,2025-10-27,Behavioral health,CLN-04,1,40.0,34.9,29.3,0.8408,6.05,0.2285,0.0897,50
35,2025-11-03,Behavioral health,CLN-04,1,43.3,37.3,28.8,0.7705,2.67,0.2527,0.0883,50
36,2025-11-10,Behavioral health,CLN-04,1,47.5,40.3,26.7,0.6619,3.93,0.2774,0.0959,50
37,2025-11-17,Behavioral health,CLN-04,1,46.0,39.8,25.2,0.633,4.74,0.2467,0.085,50
38,2025-11-24,Behavioral health,CLN-04,1,44.7,38.0,25.0,0.6581,3.67,0.2771,0.0875,50
39,2025-12-01,Behavioral health,CLN-04,1,42.0,36.7,25.7,0.7003,7.35,0.2331,0.08,50
40,2025-12-08,Behavioral health,CLN-04,1,44.2,38.8,25.8,0.6662,2.42,0.2293,0.074,50
41,2025-12-15,Behavioral health,CLN-04,1,45.2,39.4,25.8,0.6554,3.39,0.2317,0.0923,50
42,2025-12-22,Behavioral health,CLN-04,1,46.1,40.2,24.0,0.598,6.78,0.2416,0.0725,50
43,2025-12-29,Behavioral health,CLN-04,1,40.6,34.7,28.5,0.8218,8.48,0.2394,0.1322,50
44,2026-01-05,Behavioral health,CLN-04,1,46.4,40.5,23.9,0.5898,2.54,0.2498,0.0528,50
45,2026-01-12,Behavioral health,CLN-04,1,41.8,36.3,25.6,0.7043,7.22,0.2343,0.0874,50
46,2026-01-19,Behavioral health,CLN-04,1,45.6,39.6,26.8,0.6769,2.06,0.2402,0.0843,50
47,2026-01-26,Behavioral health,CLN-04,1,45.1,39.8,23.1,0.5811,2.28,0.2071,0.0887,50
48,2026-02-02,Behavioral health,CLN-04,1,42.8,36.8,22.5,0.612,5.63,0.2522,0.0972,50
49,2026-02-09,Behavioral health,CLN-04,1,44.5,39.0,24.8,0.6355,5.56,0.2143,0.0977,50
50,2026-02-16,Behavioral health,CLN-04,1,45.5,40.2,26.7,0.6631,5.74,0.2061,0.0851,50
51,2026-02-23,Behavioral health,CLN-04,1,42.0,36.3,23.4,0.6438,1.94,0.2431,0.0969,50
52,2026-03-02,Behavioral health,CLN-04,1,46.5,40.6,24.6,0.6069,4.68,0.223,0.0968,50
53,2026-03-09,Behavioral health,CLN-04,1,40.0,34.1,25.3,0.7412,5.79,0.2604,0.107,50
54,2026-03-16,Behavioral health,CLN-04,1,41.4,35.9,27.2,0.7572,5.13,0.2278,0.1052,50
55,2026-03-23,Behavioral health,CLN-04,1,45.1,39.4,28.3,0.7168,3.41,0.2352,0.0683,50
56,2026-03-30,Behavioral health,CLN-04,1,43.4,38.0,25.7,0.675,4.52,0.2273,0.0761,50
57,2026-04-06,Behavioral health,CLN-04,1,42.1,36.3,28.0,0.7717,4.69,0.2373,0.1071,50
58,2026-04-13,Behavioral health,CLN-04,1,45.1,39.0,30.1,0.7733,11.74,0.2357,0.1029,50
59,2026-04-20,Behavioral health,CLN-04,1,43.5,38.0,30.2,0.7961,7.25,0.2341,0.0757,50
60,2026-04-27,Behavioral health,CLN-04,1,45.4,39.4,31.7,0.8063,5.43,0.2425,0.0818,50
61,2026-05-04,Behavioral health,CLN-04,1,43.9,38.2,24.3,0.6366,1.0,0.2502,0.0642,50
62,2026-05-11,Behavioral health,CLN-04,1,41.2,35.9,31.9,0.8904,9.09,0.2429,0.0712,50
63,2026-05-18,Behavioral health,CLN-04,1,44.6,38.7,32.9,0.8482,8.49,0.251,0.0657,50
64,2026-05-25,Behavioral health,CLN-04,1,37.8,33.3,30.6,0.9186,10.68,0.2102,0.0911,50
65,2026-06-01,Behavioral health,CLN-04,1,42.7,37.5,28.3,0.7546,7.61,0.2295,0.0654,50
66,2026-06-08,Behavioral health,CLN-04,1,47.5,40.7,35.1,0.8644,10.93,0.2598,0.0959,50
67,2026-06-15,Behavioral health,CLN-04,1,42.3,36.5,36.1,0.965,37.76,0.2512,0.0856,50
68,2026-06-22,Behavioral health,CLN-04,1,47.1,41.2,36.9,0.8956,11.88,0.2319,0.0769,50
69,2026-06-29,Behavioral health,CLN-04,1,41.1,36.0,30.4,0.8435,7.58,0.225,0.0791,50
70,2026-07-06,Behavioral health,CLN-04,1,38.6,33.7,28.5,0.8468,9.13,0.2307,0.0888,50
71,2026-07-13,Behavioral health,CLN-04,1,43.1,38.5,33.4,0.8674,8.89,0.2007,0.0622,50
72,2026-07-20,Behavioral health,CLN-04,1,41.6,35.7,35.6,0.965,29.13,0.2486,0.1092,50
73,2026-07-27,Behavioral health,CLN-04,1,40.9,35.9,30.5,0.8472,9.28,0.2207,0.0805,50
74,2026-08-03,Behavioral health,CLN-04,1,49.7,42.5,37.3,0.8779,12.36,0.2449,0.1269,50
75,2026-08-10,Behavioral health,CLN-04,1,41.1,35.8,32.6,0.9116,12.8,0.235,0.0885,50
76,2026-08-17,Behavioral health,CLN-04,1,44.0,38.0,32.3,0.8494,6.69,0.2532,0.078,50
77,2026-08-24,Behavioral health,CLN-04,1,44.8,38.7,33.0,0.8535,9.48,0.2424,0.0951,50
0,2025-03-03,Primary care,CLN-01,10,760.7,691.5,427.9,0.6189,3.2,0.1505,0.0831,20
1,2025-03-10,Primary care,CLN-01,10,710.6,641.2,340.6,0.5311,11.06,0.156,0.0978,20
2,2025-03-17,Primary care,CLN-01,10,717.3,663.1,426.0,0.6424,5.2,0.1275,0.0648,20
3,2025-03-24,Primary care,CLN-01,10,729.5,674.1,441.9,0.6555,6.74,0.1263,0.0682,20
4,2025-03-31,Primary care,CLN-01,10,698.7,651.4,440.6,0.6764,6.23,0.0982,0.0837,20
5,2025-04-07,Primary care,CLN-01,10,694.2,634.0,470.1,0.7414,9.46,0.1382,0.0876,20
6,2025-04-14,Primary care,CLN-01,10,634.5,583.0,402.0,0.6896,7.84,0.1255,0.0883,20
7,2025-04-21,Primary care,CLN-01,10,655.1,608.8,437.4,0.7185,8.1,0.1077,0.0794,20
8,2025-04-28,Primary care,CLN-01,10,690.8,643.6,464.1,0.721,9.34,0.0948,0.0914,20
9,2025-05-05,Primary care,CLN-01,10,667.2,609.7,418.2,0.6859,6.82,0.1248,0.1074,20
10,2025-05-12,Primary care,CLN-01,10,685.5,632.7,467.4,0.7388,6.49,0.0969,0.1195,20
11,2025-05-19,Primary care,CLN-01,10,703.5,642.9,434.9,0.6764,1.0,0.1239,0.1083,20
12,2025-05-26,Primary care,CLN-01,10,683.2,631.2,487.5,0.7724,7.79,0.1226,0.075,20
13,2025-06-02,Primary care,CLN-01,10,672.5,612.9,469.8,0.7665,8.3,0.1336,0.102,20
